46,1676,3.0,979329201
46,1681,1.0,979330122
46,1682,4.0,979352606
46,1690,3.5,1108588028
46,1704,3.5,1045693502
46,1721,3.0,979353383
46,1732,3.0,979349700
46,1748,3.5,1122389885
46,1753,4.0,979349817
46,1754,3.0,979328808
46,1756,3.0,979330375
46,1762,2.0,979330002
46,1771,2.0,979331419
46,1777,4.0,1054327875
46,1779,1.0,979331967
46,1792,3.0,979328808
46,1799,3.5,1045608464
46,1801,3.5,1054058437
46,1805,3.0,979353383
46,1835,3.0,979411278
46,1837,2.0,979350982
46,1866,3.0,979329545
46,1875,3.0,1024924440
46,1876,4.0,979329201
46,1885,3.0,979349465
46,1887,3.0,979349993
46,1909,4.0,979331759
46,1917,3.0,979328971
46,1920,2.0,979348828
46,1923,4.0,979332347
46,1954,4.0,1045693706
46,1961,3.5,1045608295
46,1968,4.5,1045606494
46,1970,3.0,979330735
46,1973,3.0,979330689
46,1994,5.0,979330263
46,1995,3.5,1045608419
46,1997,4.5,1045606427
46,1998,2.0,979331564
46,2003,3.0,979330414
46,2004,2.0,979330521
46,2011,3.5,1122389798
46,2012,3.5,1122389855
46,2028,3.5,1045608694
46,2054,1.5,1045607548
46,2060,3.0,1056350639
46,2076,2.5,1056350304
46,2083,3.5,1054058461
46,2092,3.0,979348891
46,2100,3.5,1045608274
46,2115,4.0,979328608
46,2119,3.0,979331564
46,2121,3.0,979330735
46,2137,3.5,1045606809
46,2140,3.0,979331772
46,2141,3.0,979348783
46,2143,3.5,1122389861
46,2148,2.0,979330607
46,2149,0.5,1045607357
46,2153,2.0,979330002
46,2160,2.5,1045608690
46,2161,2.5,1045608647
46,2167,3.0,979328758
46,2174,4.0,979349053
46,2231,3.0,979353921
46,2273,4.0,979328808
46,2278,3.0,979328509
46,2288,4.5,1045606628
46,2291,4.0,979352351
46,2294,3.0,1010014605
46,2297,3.0,979411464
46,2298,3.5,1133202998
46,2302,3.5,1045608588
46,2313,3.0,979352435
46,2322,2.5,1045607563
46,2328,2.0,979330638
46,2334,3.0,979329463
46,2335,4.0,979350479
46,2353,3.5,1054059428
46,2355,3.5,1045693293
46,2373,2.5,1045608529
46,2387,3.0,979350565
46,2393,3.5,1054328220
46,2394,3.0,979348624
46,2395,4.0,979349053
46,2401,3.5,1045606758
46,2402,3.0,979329783
46,2403,3.5,1074990514
46,2407,3.0,979331825
46,2409,3.0,979329463
46,2410,3.0,979329438
46,2411,3.0,979329783
46,2421,3.0,979329591
46,2423,5.0,979349320
46,2428,3.5,1046466356
46,2429,2.0,979351758
46,2455,3.5,1045606818
46,2456,2.0,979330902
46,2470,3.0,979350093
46,2471,1.5,1054058702
46,2476,4.0,979328574
46,2478,3.0,979351473
46,2490,3.5,1054057701
46,2501,3.5,1046718215
46,2502,4.0,1124906800
46,2506,3.0,979350982
46,2513,4.0,979330552
46,2514,3.0,979331451
46,2516,1.0,1045607332
46,2517,3.0,979331290
46,2539,3.0,1056350783
46,2542,3.0,979349163
46,2548,2.5,1045608635
46,2549,2.0,979332060
46,2568,3.0,979330122
46,2571,4.0,1056747152
46,2572,3.0,1010439297
46,2599,3.0,1010439909
46,2606,4.0,979330902
46,2617,3.0,979328758
46,2628,2.0,1099342722
46,2640,4.0,979328542
46,2641,3.5,1045608408
46,2642,3.0,979329867
46,2643,2.0,979351867
46,2662,3.5,1045606683
46,2681,3.0,979332017
46,2683,3.0,979350149
46,2694,4.0,979350093
46,2700,3.5,1046465624
46,2701,2.5,1045607560
46,2706,4.0,1064867253
46,2709,2.5,1045608393
46,2710,3.5,1045608364
46,2713,3.0,979331198
46,2716,4.0,1043182836
46,2717,3.0,979330902
46,2719,2.0,979330735
46,2720,1.0,979351281
46,2722,4.0,979329691
46,2723,3.5,1046465501
46,2735,3.5,1046465607
46,2746,3.0,979330350
46,2747,3.0,979330279
46,2761,4.0,979348591
46,2762,5.0,979412654
46,2779,3.0,979349669
46,2791,3.5,1045606696
46,2793,3.5,1064867280
46,2797,3.5,1045606694
46,2798,0.5,1045607340
46,2799,0.5,1057091692
46,2804,5.0,979332165
46,2805,3.0,979411723
46,2808,3.0,979329591
46,2836,3.5,1056351144
46,2840,3.0,979412591
46,2841,3.5,1045608375
46,2842,2.5,1099343185
46,2858,2.5,1057091792
46,2860,3.5,1056206326
46,2867,4.0,979331129
46,2868,3.0,979331484
46,2908,3.0,1121982153
46,2916,3.5,1045607762
46,2918,4.0,979349124
46,2922,3.5,1054058356
46,2951,3.0,979328485
46,2953,3.5,1045608516
46,2959,4.0,1043627981
46,2965,3.0,979330122
46,2985,3.0,979328632
46,2986,2.0,979330002
46,2987,2.5,1090870030
46,2992,0.5,1045607343
46,2995,3.5,1045607878
46,2997,3.0,1010014268
46,3020,3.0,979328632
46,3033,4.0,979331844
46,3034,4.0,979348747
46,3052,4.5,1045606670
46,3081,4.5,1045606585
46,3082,4.0,979441420
46,3087,4.0,1056747157
46,3114,4.0,979332240
46,3117,3.0,1040067828
46,3120,3.5,1045607865
46,3147,4.5,1045606429
46,3175,4.0,979331727
46,3210,3.5,1054058531
46,3213,4.0,979348671
46,3243,2.5,1045607738
46,3247,1.5,1045607393
46,3250,3.5,1045608236
46,3253,4.0,979349495
46,3254,3.0,979350185
46,3255,3.5,1054058068
46,3258,3.0,979350433
46,3264,3.0,1057091886
46,3268,1.5,1054058745
46,3300,4.0,979412617
46,3301,3.5,1056350825
46,3316,3.0,1045694330
46,3327,3.5,1058813009
46,3354,3.0,979331949
46,3355,1.5,1045607324
46,3358,3.0,1045693887
46,3386,3.5,1054057711
46,3396,3.5,1045693590
46,3397,3.0,979349389
46,3401,3.0,979332099
46,3409,3.0,1090960309
46,3438,3.0,979329591
46,3439,1.5,1045607389
46,3440,2.0,979330087
46,3441,4.0,979329464
46,3448,3.5,1045693770
46,3450,5.0,979349741
46,3471,4.0,1046466447
46,3477,3.5,1054058513
46,3481,4.0,979349124
46,3508,3.5,1045608292
46,3510,3.0,1010440129
46,3527,4.0,1056743477
46,3534,3.0,979350059
46,3552,3.5,1046465670
46,3555,3.0,979328646
46,3578,4.0,1040068171
46,3591,3.5,1046465651
46,3593,1.5,1054058675
46,3617,3.5,1045607716
46,3618,2.5,1045607712
46,3623,1.5,1054058824
46,3624,4.0,979328574
46,3671,4.5,1045606550
46,3681,4.0,979351410
46,3686,3.5,1056350690
46,3697,3.0,979329714
46,3698,3.0,979328916
46,3699,3.0,979331807
46,3709,2.5,1045608640
46,3740,4.0,979328646
46,3745,3.5,1046465390
46,3752,4.5,1045606717
46,3753,4.5,1057785037
46,3755,3.0,1043077589
46,3774,2.0,979351205
46,3791,3.0,1099342964
46,3793,4.5,1057091406
46,3809,4.0,979349465
46,3826,3.0,1010014385
46,3827,3.0,1010014478
46,3840,4.0,1090870045
46,3857,3.0,1045493715
46,3863,3.0,1010014317
46,3864,2.5,1045608434
46,3877,2.0,979351931
46,3882,2.0,1015686082
46,3897,4.0,1045693461
46,3905,3.0,1056350953
46,3911,2.5,1045608560
46,3916,4.0,979352183
46,3917,3.5,1121982215
46,3918,3.0,1010014920
46,3928,3.5,1054057832
46,3948,3.0,1010014426
46,3949,3.0,1084816963
46,3956,3.0,1061562076
46,3969,3.5,1056348850
46,3979,3.5,1046465645
46,3981,3.0,1015968892
46,3986,1.5,1045607540
46,3988,3.5,1045608519
46,3994,3.5,1045608470
46,3997,1.5,1045607543
46,4002,5.0,979349212
46,4006,3.0,979348809
46,4015,3.0,1057091898
46,4016,3.5,1046465380
46,4018,3.0,1026158845
46,4022,4.0,1011032603
46,4027,3.0,1015686140
46,4030,2.0,1024924604
46,4033,3.5,1045608279
46,4040,2.5,1045608567
46,4084,3.5,1045694197
46,4085,4.0,1045693568
46,4102,4.0,1054059366
46,4105,3.5,1045693680
46,4128,3.5,1046385441
46,4142,3.0,1042121231
46,4159,2.5,1045607485
46,4164,3.0,1136925003
46,4213,2.0,1016202877
46,4223,3.0,1045693644
46,4226,4.0,1043628082
