65,5060,4.0,1029642458
65,5435,4.0,1023411381
66,22,2.0,1064841575
66,333,3.5,1064841595
66,543,3.5,1064841585
66,596,2.0,1064841638
66,762,0.5,1064841647
66,785,4.0,1064841609
66,1242,4.0,1064841579
66,1485,4.5,1064841612
66,1732,0.5,1064841566
66,2081,2.5,1064841662
66,2100,3.0,1064841643
66,2302,3.5,1064841616
66,2763,3.5,1064841589
66,3751,0.5,1064841571
66,3897,4.0,1064841655
66,6541,3.0,1064841771
66,6595,4.0,1064841745
67,1,5.0,1296082962
67,50,4.0,1296083023
67,110,3.0,1296082938
67,150,3.5,1296082946
67,165,4.0,1296083129
67,261,4.0,1296082184
67,296,3.5,1296082913
67,318,4.5,1296082927
67,356,4.0,1296082917
67,364,5.0,1296083132
67,370,2.5,1296082098
67,377,1.5,1296083117
67,380,3.0,1296083012
67,457,5.0,1296082941
67,480,2.0,1296082924
67,527,5.0,1296083008
67,529,5.0,1296082189
67,588,5.0,1296083083
67,590,4.5,1296082974
67,592,3.5,1296082956
67,593,3.0,1296082921
67,780,4.5,1296082967
67,858,5.0,1296083124
67,902,3.5,1296082245
67,914,4.5,1296082249
67,1059,5.0,1296082253
67,1276,5.0,1296082175
67,1358,1.0,1296082129
67,1367,4.0,1296082468
67,1722,3.5,1296082140
67,2080,3.5,1296082258
67,2085,4.5,1296082494
67,2100,3.0,1296082150
67,2302,2.5,1296082076
67,2353,3.0,1296082082
67,2571,0.5,1296083020
67,2572,5.0,1296082451
67,2804,4.0,1296082145
67,2858,4.5,1296083029
67,3671,5.0,1296082197
67,3755,2.5,1296082241
67,5013,4.0,1296083284
67,5151,1.0,1296082726
67,5954,5.0,1296082610
67,6383,3.0,1296082565
67,6953,4.0,1296082588
67,7444,1.5,1296082528
67,35836,2.0,1296082730
67,51662,4.0,1296082649
67,54997,5.0,1296082718
67,56949,0.5,1296082614
67,58293,0.5,1296082458
67,68135,0.5,1296082545
67,69757,1.5,1296082420
67,72378,0.5,1296082582
68,1,4.5,1177084847
68,32,4.5,1177083604
68,34,5.0,1193862189
68,50,4.0,1177084086
68,89,4.0,1177087528
68,110,3.5,1177083408
68,150,4.0,1177084832
68,151,4.5,1177085825
68,168,2.5,1177086087
68,170,3.0,1177086622
68,172,2.5,1177086026
68,253,3.5,1177084983
68,260,4.0,1177082936
68,293,5.0,1177085240
68,296,4.5,1196093717
68,317,3.0,1177085371
68,318,4.5,1177084825
68,337,5.0,1177085353
68,339,3.0,1177085004
68,356,4.0,1177084793
68,440,4.0,1177085236
68,480,4.5,1177084820
68,500,2.5,1177084904
68,527,5.0,1177083252
68,529,3.5,1177086166
68,541,4.5,1177083936
68,589,4.5,1177084768
68,592,3.5,1177084165
68,593,5.0,1177084817
68,608,4.0,1177084861
68,671,5.0,1177086777
68,719,2.5,1177086477
68,736,3.5,1177084893
68,802,4.0,1177086022
68,919,4.0,1177083433
68,1079,3.5,1177085295
68,1080,4.5,1177083528
68,1089,4.5,1177085245
68,1103,2.0,1177082356
68,1136,5.0,1177083478
68,1175,3.0,1177084672
68,1196,4.5,1177082939
68,1197,5.0,1177084939
68,1198,5.0,1177083964
68,1200,5.0,1177084616
68,1204,5.0,1177086116
68,1206,3.5,1177085306
68,1210,4.0,1177082942
68,1213,3.5,1177083118
68,1214,4.0,1177084604
68,1215,4.5,1177086194
68,1224,4.5,1177087114
68,1230,4.0,1193256432
68,1233,4.5,1177084064
68,1243,5.0,1177087312
68,1246,5.0,1177085359
68,1258,4.5,1177085326
68,1259,4.5,1177085292
68,1265,5.0,1177084678
68,1266,5.0,1177085534
68,1270,4.5,1177084886
68,1275,3.5,1177086246
68,1277,5.0,1177082409
68,1291,4.0,1177083951
68,1356,4.5,1177084973
68,1359,2.0,1177087685
68,1373,2.5,1177082309
68,1374,4.0,1177085685
68,1377,2.5,1177084271
68,1387,4.5,1177085275
68,1391,3.0,1177085699
68,1393,4.0,1177085225
68,1408,4.5,1177086107
68,1409,3.0,1177086864
68,1411,5.0,1177086885
68,1517,4.0,1177084136
68,1527,3.5,1177085220
68,1573,1.5,1177904707
68,1580,3.5,1177084927
68,1610,4.0,1177085270
68,1653,4.0,1177082890
68,1676,4.0,1177085835
68,1682,4.0,1177085350
68,1704,3.0,1177085216
68,1721,4.0,1177084933
68,1747,4.0,1193256479
68,1748,3.5,1177086302
68,1777,3.5,1177086078
68,1779,2.0,1177086954
68,1784,5.0,1177085252
68,1923,3.5,1177083798
68,1954,3.5,1177086065
68,2003,4.0,1177086274
68,2004,1.5,1177087335
68,2011,3.0,1177904604
68,2022,3.5,1177087819
68,2028,4.0,1177083263
68,2115,3.5,1177083954
68,2140,4.0,1177086648
68,2143,4.5,1177087710
68,2193,3.5,1177086420
68,2232,4.0,1177087196
68,2296,2.0,1193256453
68,2324,4.5,1177085812
68,2340,4.0,1177087201
68,2403,3.5,1200936579
68,2467,5.0,1177087229
68,2468,2.0,1177082478
68,2470,4.0,1177086199
68,2502,5.0,1177085538
68,2571,4.5,1177082808
68,2598,2.0,1177082419
68,2628,3.0,1177082946
68,2683,3.5,1177084141
68,2692,4.5,1177085817
68,2700,4.5,1177085693
68,2710,4.0,1177085335
68,2716,5.0,1177085174
68,2761,4.0,1177086584
68,2762,5.0,1177083617
68,2804,4.5,1177086130
68,2826,3.0,1177086728
68,2858,5.0,1177084075
68,2890,4.0,1177086211
68,2916,4.0,1177085318
68,2918,4.0,1177085323
68,2959,4.5,1177085185
68,2987,3.5,1177085257
68,2997,3.5,1177085208
68,3052,2.5,1177086002
68,3081,4.0,1177086169
68,3114,4.5,1177085282
68,3160,4.5,1177086266
68,3175,4.0,1177086097
68,3176,4.0,1177086053
68,3243,1.5,1177083675
68,3249,3.0,1177082533
68,3275,3.5,1177087406
68,3300,3.0,1177086837
68,3461,4.0,1177088004
68,3526,2.0,1177082371
68,3578,4.5,1177085192
68,3697,2.0,1177082393
68,3702,2.0,1206977944
68,3740,4.5,1177087284
68,3745,4.0,1177087109
68,3751,4.5,1177085785
68,3793,4.0,1177084525
68,3868,5.0,1177085475
68,3911,4.0,1177086378
68,3948,4.0,1177083065
68,3994,3.5,1177086192
68,3996,5.0,1177082673
68,4006,2.5,1177082553
68,4014,3.5,1177086423
68,4019,3.5,1177086992
68,4027,4.0,1177083806
68,4121,3.5,1177082504
68,4226,5.0,1177085356
68,4246,3.0,1177086306
68,4262,2.5,1177083131
68,4306,4.0,1177085201
68,4370,3.5,1177086443
68,4446,4.0,1177086943
68,4638,3.0,1177086932
68,4641,4.0,1177087092
68,4643,2.5,1177086637
68,4720,4.0,1177083466
68,4878,4.5,1177086342
68,4886,4.5,1177085705
68,4896,4.5,1177086162
68,4963,4.5,1177084099
68,4973,5.0,1177083240
68,4993,5.0,1177082701
68,5010,3.5,1177086531
68,5047,4.0,1177472113
68,5064,3.5,1177087418
68,5349,4.0,1177084503
68,5378,3.0,1177082952
68,5418,4.5,1177086233
68,5445,4.0,1177083918
68,5502,2.5,1177086514
68,5618,5.0,1177083355
68,5679,5.0,1177086601
68,5816,4.5,1177086330
68,5903,3.5,1177083076
68,5944,3.0,1177087926
68,5952,4.5,1177082708
68,6365,3.0,1177082818
68,6377,4.5,1177086010
68,6502,3.5,1177083908
68,6537,3.5,1177084772
68,6539,4.0,1177085803
68,6618,4.5,1177083729
68,6711,5.0,1177083274
68,6754,3.0,1177087970
68,6755,4.0,1177472166
68,6934,3.5,1177082816
68,6936,3.5,1177087769
68,6947,4.5,1177087029
68,7087,4.0,1200936519
68,7090,3.5,1177087076
68,7143,4.0,1177086711
68,7147,4.5,1177086590
68,7153,4.5,1177082705
68,7254,3.5,1177087280
68,7293,3.0,1188227924
68,7361,4.5,1177086288
68,7373,3.5,1177087620
68,7458,3.5,1177087490
68,7624,2.5,1177083632
68,8360,4.0,1177086382
68,8368,4.5,1177086579
68,8376,4.5,1177082455
68,8636,3.5,1177084505
68,8644,3.0,1177087130
68,8665,3.5,1177086695
68,8810,2.5,1177084611
68,8865,3.0,1177088150
68,8874,4.0,1177087176
68,8917,4.0,1177087881
