34,8874,4.5,1498761951
34,8961,3.5,1498761927
34,26614,5.0,1498762612
34,27773,5.0,1498760980
34,31410,5.0,1498760978
34,32587,5.0,1498761182
34,33162,1.5,1498764647
34,33493,0.5,1498761419
34,33794,2.5,1498761180
34,34048,5.0,1498762007
34,40815,2.5,1498761428
34,41569,1.5,1498760788
34,44191,2.0,1498760854
34,44555,5.0,1498760782
34,45499,2.5,1498762027
34,45722,2.5,1498761968
34,48385,3.0,1498762178
34,48394,5.0,1498761188
34,48516,3.0,1498761088
34,48738,2.5,1498764533
34,48774,2.5,1498761974
34,49272,2.5,1498761184
34,51255,1.5,1498761459
34,51662,5.0,1498761434
34,51935,2.0,1498761381
34,53000,4.5,1498762149
34,54001,4.0,1498762187
34,54286,5.0,1498761186
34,55820,4.5,1498760999
34,56174,3.5,1498762189
34,56782,4.0,1498761710
34,57368,4.5,1498762125
34,58559,4.0,1498760868
34,59315,5.0,1498761192
34,60069,5.0,1498761195
34,60684,4.5,1498762004
34,61240,5.0,1498761679
34,63082,1.5,1498761431
34,64839,4.5,1498761686
34,68157,3.5,1498761004
34,68237,4.5,1498761040
34,68358,3.5,1498761964
34,68954,3.0,1498761931
34,69122,0.5,1498761979
34,69481,3.0,1498762563
34,70286,5.0,1498761955
34,72998,3.5,1498761933
34,79132,2.5,1498761938
34,81847,1.5,1498761250
34,82459,3.5,1498762617
34,89745,3.0,1498761966
34,96610,1.5,1498761263
34,99114,4.5,1498761952
34,109374,2.0,1498762128
34,109487,3.5,1498761948
34,111759,5.0,1498764558
34,112175,1.5,1498761256
34,115569,3.0,1498761587
34,116797,2.5,1498760822
34,122882,5.0,1498762023
34,122886,1.5,1498760859
34,122918,5.0,1498761203
34,122922,1.5,1498760819
34,139385,4.0,1498762151
34,143355,3.0,1498764575
34,161582,3.0,1498760799
34,163645,2.5,1498762199
34,164179,2.5,1498760793
34,166461,2.5,1498761543
34,166528,2.0,1498760900
34,168252,5.0,1498761212
34,171763,0.5,1498760765
34,172547,2.0,1498760764
34,174585,0.5,1498760878
35,29,5.0,1386529371
35,342,3.0,1386529291
35,551,5.0,1386529577
35,785,4.0,1386529311
35,910,3.5,1386529314
35,1088,3.0,1386529319
35,1089,4.0,1386529424
35,1092,3.0,1386529321
35,1094,3.5,1386529301
35,1175,5.0,1386529570
35,1199,5.0,1386529417
35,1235,5.0,1386529611
35,1285,4.0,1386529326
35,1396,4.5,1386529297
35,1682,4.0,1386530098
35,1921,4.0,1386529574
35,1947,4.0,1386529366
35,2019,4.0,1386529431
35,2100,3.5,1386529279
35,2105,4.0,1386529337
35,2161,4.5,1386529340
35,2291,4.0,1386529592
35,2407,4.0,1386529331
35,2571,4.5,1386529526
35,2692,4.5,1386529414
35,2746,4.5,1386529367
35,2997,5.0,1386529422
35,3000,5.0,1386529580
35,3911,4.5,1386529343
35,4848,4.0,1386529573
35,4973,4.5,1386529509
35,4979,5.0,1489771043
35,5618,5.0,1386529519
35,6773,4.0,1386530083
35,55442,4.0,1386530088
35,68237,3.5,1386530104
35,68954,4.0,1386530086
35,96610,3.0,1386530113
36,116,1.0,965349001
36,170,4.0,965349039
36,835,3.0,965349001
36,902,2.0,965349039
